# Ping Intraday -- 2026-09-22 -- Anchor: pre_market -- Updated: 08:54

| Time | Ticker | Price | RSI | CV | RSI Zone | RHi | RLo | Anchor | Trigger | pBC | pBC State | pBC Delta | Cmp | Proj Exit |
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
| 04:00:00 | PSX | 262.90 |  |  |  | 262.90 | 261.74 |  |  |  |  |  |  |  |
| 04:04:00 | PSX | 261.74 |  |  |  | 262.90 | 261.74 |  |  |  |  |  |  |  |
| 04:17:00 | MPC | 403.00 |  |  |  | 403.00 | 400.00 |  |  |  |  |  |  |  |
| 04:20:00 | ANET | 203.15 | 46.8 |  | neutral | 206.35 | 203.09 |  |  |  |  |  |  |  |
| 04:48:00 | MPC | 400.00 |  |  |  | 403.00 | 400.00 |  |  |  |  |  |  |  |
| 05:10:00 | NEM | 122.42 | 62.4 |  | bullish | 122.74 | 120.56 |  |  |  |  |  |  |  |
| 05:20:00 | FCX | 72.26 | 60.4 |  | bullish | 72.34 | 71.41 |  |  |  |  |  |  |  |
| 05:34:00 | FCX | 72.29 | 55.5 |  | neutral | 72.34 | 71.41 |  |  |  |  |  |  |  |
| 05:44:00 | ANET | 205.00 | 54.6 |  | neutral | 206.35 | 203.09 |  |  |  |  |  |  |  |
| 05:52:00 | ANET | 205.15 | 55.3 |  | neutral | 206.35 | 203.09 |  |  |  |  |  |  |  |
| 05:52:00 | NEM | 122.70 | 64.5 |  | bullish | 122.74 | 120.56 |  |  |  |  |  |  |  |
| 05:54:00 | FCX | 72.99 | 69.6 |  | bullish | 72.99 | 71.41 |  |  |  |  |  |  |  |
| 05:55:00 | VLO | 388.38 | 41.9 |  | neutral | 394.99 | 386.50 |  |  |  |  |  |  |  |
| 05:56:00 | VLO | 386.50 | 37.5 |  | bearish | 394.99 | 386.50 |  |  |  |  |  |  |  |
| 05:57:00 | TSM | 442.23 | 84.9 |  | overbought | 442.23 | 439.12 |  |  |  |  |  |  |  |
| 05:58:00 | TSM | 442.00 | 78.5 |  | overbought | 442.23 | 439.12 |  |  |  |  |  |  |  |
| 05:59:00 | AMD | 613.80 | 74.2 | 96.4 | overbought | 614.40 | 608.45 |  |  |  |  |  |  |  |
