# Ping Weekly Archive -- 2026-W30

| Session Date | Ticker | Type | Bars | Decisions |
|---|---|---|---|---|
| 2026-07-20 | ARM | candidate | 121 | 0 |
| 2026-07-20 | DIA | candidate | 267 | 0 |
| 2026-07-20 | GOOGL | candidate | 122 | 0 |
| 2026-07-20 | IWM | candidate | 268 | 0 |
| 2026-07-20 | META | candidate | 122 | 0 |
| 2026-07-20 | MPC | candidate | 247 | 0 |
| 2026-07-20 | PG | candidate | 266 | 0 |
| 2026-07-20 | PSX | candidate | 245 | 0 |
| 2026-07-20 | QQQ | candidate | 269 | 0 |
| 2026-07-20 | SO | candidate | 220 | 0 |
| 2026-07-20 | SPY | candidate | 241 | 0 |
| 2026-07-20 | SPY | etf | 221 | 0 |
| 2026-07-20 | V | candidate | 122 | 0 |
| 2026-07-20 | VLO | candidate | 264 | 0 |
| 2026-07-20 | WELL | candidate | 244 | 0 |
| 2026-07-20 | XLB | candidate | 242 | 0 |
| 2026-07-20 | XLB | etf | 46 | 0 |
| 2026-07-20 | XLC | candidate | 243 | 0 |
| 2026-07-20 | XLC | etf | 68 | 0 |
| 2026-07-20 | XLE | candidate | 241 | 0 |
| 2026-07-20 | XLE | etf | 151 | 0 |
| 2026-07-20 | XLF | candidate | 241 | 0 |
| 2026-07-20 | XLF | etf | 101 | 0 |
| 2026-07-20 | XLI | candidate | 242 | 0 |
| 2026-07-20 | XLI | etf | 56 | 0 |
| 2026-07-20 | XLK | candidate | 240 | 0 |
| 2026-07-20 | XLK | etf | 111 | 0 |
| 2026-07-20 | XLP | candidate | 240 | 0 |
| 2026-07-20 | XLP | etf | 64 | 0 |
| 2026-07-20 | XLRE | candidate | 234 | 0 |
| 2026-07-20 | XLRE | etf | 47 | 0 |
| 2026-07-20 | XLU | candidate | 243 | 0 |
| 2026-07-20 | XLU | etf | 62 | 0 |
| 2026-07-20 | XLV | candidate | 242 | 0 |
| 2026-07-20 | XLV | etf | 85 | 0 |
| 2026-07-20 | XLY | candidate | 241 | 0 |
| 2026-07-20 | XLY | etf | 57 | 0 |
| 2026-07-21 | ARM | candidate | 181 | 0 |
| 2026-07-21 | BRK-B | candidate | 221 | 0 |
| 2026-07-21 | CAT | candidate | 61 | 0 |
| 2026-07-21 | DIA | candidate | 267 | 0 |
| 2026-07-21 | GE | candidate | 62 | 0 |
| 2026-07-21 | GEV | candidate | 122 | 0 |
| 2026-07-21 | GOOGL | candidate | 183 | 0 |
| 2026-07-21 | IWM | candidate | 270 | 0 |
| 2026-07-21 | JPM | candidate | 223 | 0 |
| 2026-07-21 | LIN | candidate | 58 | 0 |
| 2026-07-21 | META | candidate | 183 | 0 |
| 2026-07-21 | NUE | candidate | 41 | 0 |
| 2026-07-21 | PG | candidate | 46 | 0 |
| 2026-07-21 | PSX | candidate | 233 | 0 |
| 2026-07-21 | QQQ | candidate | 270 | 0 |
| 2026-07-21 | SHW | candidate | 188 | 0 |
| 2026-07-21 | SO | candidate | 60 | 0 |
| 2026-07-21 | SPY | candidate | 243 | 0 |
| 2026-07-21 | SPY | etf | 219 | 0 |
| 2026-07-21 | V | candidate | 268 | 0 |
| 2026-07-21 | VLO | candidate | 243 | 0 |
| 2026-07-21 | VTR | candidate | 201 | 0 |
| 2026-07-21 | WELL | candidate | 220 | 0 |
| 2026-07-21 | XLB | candidate | 233 | 0 |
| 2026-07-21 | XLB | etf | 47 | 0 |
| 2026-07-21 | XLC | candidate | 237 | 0 |
| 2026-07-21 | XLC | etf | 52 | 0 |
| 2026-07-21 | XLE | candidate | 242 | 0 |
| 2026-07-21 | XLE | etf | 131 | 0 |
| 2026-07-21 | XLF | candidate | 243 | 0 |
| 2026-07-21 | XLF | etf | 97 | 0 |
| 2026-07-21 | XLI | candidate | 237 | 0 |
| 2026-07-21 | XLI | etf | 61 | 0 |
| 2026-07-21 | XLK | candidate | 241 | 0 |
| 2026-07-21 | XLK | etf | 112 | 0 |
| 2026-07-21 | XLP | candidate | 238 | 0 |
| 2026-07-21 | XLP | etf | 72 | 0 |
| 2026-07-21 | XLRE | candidate | 212 | 0 |
| 2026-07-21 | XLRE | etf | 53 | 0 |
| 2026-07-21 | XLU | candidate | 241 | 0 |
| 2026-07-21 | XLU | etf | 71 | 0 |
| 2026-07-21 | XLV | candidate | 241 | 0 |
| 2026-07-21 | XLV | etf | 108 | 0 |
| 2026-07-21 | XLY | candidate | 242 | 0 |
| 2026-07-21 | XLY | etf | 46 | 0 |
